simulation,clone id,clone fitness,"birth, death rates",clone proportion,clone size
56276,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12625356139798827,14432500
56276,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13951099452228816,15948005
56276,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24154259256293084,27611605
56276,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15113174584719385,17276415
56276,AABAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1134776107624703,12972035
56277,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,2
56278,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09226776953160466,9658286
56278,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07865325029721991,8233163
56278,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1775769324949322,18588168
56278,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14085117735460986,14743837
56278,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0637507654043062,6673220
56278,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07823501015087368,8189383
56278,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11175524785342879,11698171
56278,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03863388744070505,4044068
56278,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18707275116342983,19582159
56278,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.031203208308889816,3266249
56282,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.632647423592978e-08,2
56282,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.1428531965150847e-07,14
56282,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17793030804473223,21796538
56282,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2806927042202948,34384975
56282,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5413765632466429,66318858
56282,BABBB,1.0,"(0.5, 0.5, 0.0)",2.9387653624673605e-07,36
56293,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56295,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
56303,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18364912240184197,26559337
56303,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1696747694069019,24538366
56303,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23576519721459005,34096364
56303,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19773222245428632,28596035
56303,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21317868852237973,30829903
56307,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56320,BAAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56323,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23474428795214036,28082581
56323,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.026069493186767836,3118707
56323,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11891112835513153,14225400
56323,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2826202317152866,33810005
56323,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17818528397423403,21316398
56323,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1594695748164396,19077428
56327,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56328,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,10
56329,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07668703937317305,12028278
56329,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18431346631732579,28909365
56329,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.036910714000977105,5789405
56329,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23020828523104175,36107917
56329,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12199053760675649,19134082
56329,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14281469982611228,22400329
56329,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09018683414062513,14145706
56329,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11688842350398843,18333821
56330,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4486709497762775,51909436
56330,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5513290502237225,63786568
56333,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
56335,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.46086835770039764,50184120
56335,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21033851509918366,22903836
56335,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3287931272004187,35802401
56336,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04305371929783734,4935933
56336,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06424525517760711,7365456
56336,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09791833488282888,11225937
56336,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11956763674979293,13707941
56336,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2168056857220398,24855886
56336,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09477237016925,10865265
56336,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09671648655529058,11088150
56336,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09360111168026451,10730985
56336,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06703955450169816,7685811
56336,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10627984526339072,12184550
56344,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56348,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56357,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56361,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
56364,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3228134370144444,41192853
56364,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.387632432602551,49464130
56364,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28955408336318245,36948768
56364,BBBAB,1.0,"(0.5, 0.5, 0.0)",4.701982215426221e-08,6
56367,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56371,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5824671600626674,63425057
56371,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.41753283993733253,45465300
56377,AAABA,1.0,"(0.5, 0.5, 0.0)",2.9502623022895547e-08,4
56377,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14246885988920363,19316094
56377,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1904883174591397,25826628
56377,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23252512249765667,31526027
56377,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1438612656853922,19504878
56377,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1149807570985247,15589225
56377,BAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0267370840190081,3625045
56377,BAABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14893856384845197,20193264
56379,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6174879513707336,73962332
56379,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3825120486292663,45817061
56380,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
56393,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.41770292846041457,45483821
56393,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5822970715395854,63406536
56400,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07148063642468257,7601125
56400,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06590535131957564,7008259
56400,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.48214661519832014,51270622
56400,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1593872736598544,16948962
56400,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22108012339756727,23509271
56401,AABBB,1.0,"(0.5, 0.5, 0.0)",3.022715810069869e-07,36
56401,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4602308417836992,54812663
56401,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10094224265160154,12022039
56401,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.43882661329311823,52263458
56402,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
56404,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.019220547068940597,2350461
56404,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14734849155453303,18019096
56404,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21017926595590486,25702607
56404,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23722918603251028,29010514
56404,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10339472548526962,12644035
56404,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08961313151901061,10958698
56404,AABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07567165396553532,9253809
56404,AABBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.027544862486581476,3368433
56404,AABBBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0897981359317142,10981322
56416,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
56431,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,12
56437,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56444,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
56458,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26504614321446046,40585738
56458,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16158833188633243,24743547
56458,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3192192248966569,48881103
56458,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12484236539112142,19116745
56458,ABBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12930393461142875,19799932
56472,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.45376195416532017,55586589
56472,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29837416396637656,36551328
56472,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2478638818683033,30363735
56484,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3482057218880505,44433100
56484,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07404453839970565,9448519
56484,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11951336539825941,15250609
56484,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15488307369392762,19763992
56484,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30335330062005683,38709667
56487,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56488,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56492,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09810900720641223,13353906
56492,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.36891191084792185,50213687
56492,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24388240777625958,33195553
56492,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2890966741694063,39349800
56494,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3257493783285083,36025200
56494,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25909485180583375,28653758
56494,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4151557698656579,45912811
56496,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29675230978333794,32345021
56496,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21239726580700452,23150600
56496,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22322126372730844,24330380
56496,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26762916068234915,29170694
56501,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
56517,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15620742800256607,23255152
56517,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04064356367973663,6050751
56517,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18632875883547736,27739421
56517,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2236246287830809,33291789
56517,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2823514938366984,42034665
56517,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11084412686244066,16501757
56521,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
56523,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39450984897612007,51013003
56523,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6054901510238799,78294296
56524,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38700496610589796,60577844
56524,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2274191878294834,35597900
56524,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38557584606461864,60354144
56537,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05638050270584296,8843220
56537,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06752578307799832,10591345
56537,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.01714515657148077,2689199
56537,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08450436532539854,13254417
56537,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.031021849097663118,4865743
56537,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.33144575451700803,51986903
56537,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07391222238895735,11593051
56537,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08208400411955702,12874786
56537,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1360898584034088,21345545
56537,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11989050379268512,18804694
56544,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
56546,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14935788920376486,16626945
56546,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15288782058065278,17019907
56546,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1370158760945777,15252997
56546,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20220178708334113,22509678
56546,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06267434202453541,6977086
56546,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17379746424732018,19347628
56546,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03870889248930794,4309184
56546,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08335592827650001,9279419
56550,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7373903904577548,90331541
56550,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2626096095422452,32170111
56553,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15195339420490514,17774302
56553,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.050374070943760306,5892359
56553,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0893009555623551,10445717
56553,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09700684684000145,11347091
56553,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21292357646115895,24906110
56553,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.030762140187268475,3598311
56553,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1900628101258674,22232039
56553,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1776162056746832,20776134
56562,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0940655095417886,15004141
56562,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22627016851304022,36091757
56562,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11350039342071985,18104148
56562,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21270065038190494,33927319
56562,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20134445959950975,32115923
56562,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06303788780052462,10055007
56562,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08908093074251201,14209064
56566,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,12
56571,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56581,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5449479413307999,78810374
56581,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17292924308777338,25009028
56581,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14611354770731752,21130942
56581,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.049800703574861584,7202178
56581,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08620856429924753,12467483
56582,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11339970543001,17846913
56582,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16090295096992707,25323002
56582,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3512985978436452,55287582
56582,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3031901379149706,47716244
56582,BBAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07120860784144709,11206853
56595,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5695722249986832,73649846
56595,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.43042777500131685,55657453
56601,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
56603,ABBAB,1.0,"(0.5, 0.5, 0.0)",4.97328801793856e-07,55
56603,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1655348879771395,18306639
56603,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4182925490560609,46259316
56603,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11895439422548816,13155264
56603,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29721767141250965,32869546
56608,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
56609,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
56612,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56614,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
56617,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56622,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
56623,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
56631,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56632,AABBA,1.0,"(0.5, 0.5, 0.0)",3.6169099546485606e-08,4
56632,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.792590866656746,87653923
56632,BBBAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20740909717415437,22937712
56633,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,104534743
56635,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23796080352268623,32389546
56635,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1977901499538479,26921800
56635,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3119246717354865,42456986
56635,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06521631674917976,8876785
56635,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18710805803879962,25467829
56637,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
56649,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,12
56663,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56665,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56666,ABBBA,1.0,"(0.5, 0.5, 0.0)",3.068679188309805e-07,31
56666,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06605265629770528,6672683
56666,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10959818407840352,11071681
56666,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11272300029792916,11387352
56666,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15679054010545426,15839084
56666,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12355849661288595,12481961
56666,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16839611651323486,17011487
56666,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2628806992264681,26556382
56671,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56673,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,16
56684,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,28
56696,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3397635208701941,47356123
56696,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6602364791298059,92023534
56701,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23821151039586713,30802487
56701,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7617884896041328,98504812
56703,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08778982563105928,10829082
56703,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09376943568439933,11566681
56703,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1048065169536524,12928131
56703,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27567091988626596,34004658
56703,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13189683005492284,16269785
56703,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3060664717897002,37754021
56716,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56718,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
56720,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
56722,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1749860174946474,26050787
56722,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31273950067753814,46558635
56722,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21494382463612488,31999447
56722,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29733065719168955,44264666
56726,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2020133857726149,20944704
56726,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1861620215775336,19301238
56726,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06785978709079667,7035688
56726,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3229027398716681,33478486
56726,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16380153882073614,16982908
56726,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05726052686665056,5936759
56729,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56730,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,12
56740,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56742,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,12
56744,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,12
56758,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56761,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
56765,ABAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56767,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56772,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
56776,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
56783,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
56785,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2663386296173028,27613869
56785,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15157412577093676,15715137
56785,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06921199088163472,7175868
56785,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2899202715474775,30058803
56785,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14952367317878668,15502547
56785,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07343121255282467,7613315
56785,ABAAB,1.0,"(0.5, 0.5, 0.0)",9.645103683851866e-08,10
56792,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
56796,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56814,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
56824,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7803177137785724,101962889
56824,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21968228622142758,28705539
56829,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.011505173064140424,1566003
56829,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22811773539895316,31049777
56829,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14966544769371165,20371405
56829,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25108004788905236,34175245
56829,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06801741694724615,9258051
56829,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06090907032458176,8290513
56829,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23070510868231447,31401952
56835,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
56836,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
56843,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56849,AAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
56852,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3095909367818158,31604501
56852,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17284106503314747,17644430
56852,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5175679981850367,52835779
56859,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
56860,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,14
56866,BBBAABA,1.0,"(0.5, 0.5, 0.0)",1.0,12
56870,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11013166657428587,14053449
56870,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07761674819908583,9904354
56870,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2492914453076918,31811056
56870,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17059198844015716,21768542
56870,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24265233154956245,30963866
56870,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1497158199292169,19104620
56879,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,14
56881,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
56896,BBBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,24
56897,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
56900,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.8006142145578087,108973760
