Sample	emission_HMM_multi_state_M_M1	emission_HMM_multi_state_M_M2	emission_HMM_multi_state_M_M3	segments_HMM_multi_state_M1	segments_HMM_multi_state_M2	segments_HMM_multi_state_M3	segments_HMM_multi_state_M1_prop	segments_HMM_multi_state_M2_prop	segments_HMM_multi_state_M3_prop	sites_HMM_multi_state_M1	sites_HMM_multi_state_M2	sites_HMM_multi_state_M3	sites_HMM_multi_state_M1_prop	sites_HMM_multi_state_M2_prop	sites_HMM_multi_state_M3_prop	emission_HMM_as_state_T>N_A1	emission_HMM_as_state_T>N_A2	emission_HMM_as_state_T>N_A3	emission_HMM_as_state_T>N_A4	emission_HMM_as_state_T>N_A5	segments_HMM_as_state_A1	segments_HMM_as_state_A2	segments_HMM_as_state_A3	segments_HMM_as_state_A4	segments_HMM_as_state_A5	segments_HMM_as_state_A1_prop	segments_HMM_as_state_A2_prop	segments_HMM_as_state_A3_prop	segments_HMM_as_state_A4_prop	segments_HMM_as_state_A5_prop	sites_HMM_as_state_A1	sites_HMM_as_state_A2	sites_HMM_as_state_A3	sites_HMM_as_state_A4	sites_HMM_as_state_A5	sites_HMM_as_state_A1_prop	sites_HMM_as_state_A2_prop	sites_HMM_as_state_A3_prop	sites_HMM_as_state_A4_prop	sites_HMM_as_state_A5_prop
91835_N1	0.020038399586245145	0.08981265686858554	0.1568155211820544	1	17	21	0.02564102564102564	0.4358974358974359	0.5384615384615384	1278	20903	33820	0.02282102105319548	0.3732611917644328	0.6039177871823718	0.9535728877002004	0.6219930277344685	0.501320660812159	0.3578878597979905	0.04649955852838518	20	4	32	1	22	0.25316455696202533	0.05063291139240506	0.4050632911392405	0.012658227848101266	0.27848101265822783	19772	230	17569	68	8742	0.4262952502102154	0.004958927146892046	0.3787973523641146	0.0014661175912550398	0.18848235268752292
91835_N2	0.08515103475290582	0.19092607121047717	0.27947577960759346	0	11	21	0.0	0.34375	0.65625	0	12408	28910	0.0	0.30030495183697176	0.6996950481630282	0.9676043478019909	0.6566022523172418	0.498577746083609	0.3521309797674395	0.02981986754465602	11	0	20	1	10	0.2619047619047619	0.0	0.47619047619047616	0.023809523809523808	0.23809523809523808	5497	0	16871	141	9947	0.16936775942814888	0.0	0.5198114370224304	0.0043443431106729114	0.3064764604387478
91837_N1	0.04711032524982933	0.14353363326811866	0.23948979033468987	0	16	21	0.0	0.43243243243243246	0.5675675675675675	0	18304	35300	0.0	0.3414670546974106	0.6585329453025893	0.9683134339664096	0.6186268961045447	0.51064025006533	0.3090782810987027	0.030672806747832883	20	1	23	2	11	0.3508771929824561	0.017543859649122806	0.40350877192982454	0.03508771929824561	0.19298245614035087	17757	28	12716	24	10990	0.42772491870408286	0.0006744550162591835	0.30629892809827775	0.0005781042996507287	0.2647235938817295
91837_N2	0.05286094251217272	0.11886413240940064	0.16331144276063955	0	3	20	0.0	0.13043478260869565	0.8695652173913043	0	4368	75134	0.0	0.054942014037382705	0.9450579859626173	0.9763156554552216	0.6283931483759977	0.48981755744513517	0.38427103481927627	0.02542243319648636	20	1	27	3	17	0.29411764705882354	0.014705882352941176	0.39705882352941174	0.04411764705882353	0.25	6682	1283	19772	54	10427	0.17483908106128002	0.033570568841906956	0.5173478465644461	0.0014129467790046574	0.2728295567533623
91837_N3	0.0444316275040329	0.0945030963211688	0.17666675977690438	3	18	19	0.075	0.45	0.475	2528	31106	26316	0.04216847372810675	0.5188657214345288	0.43896580483736447	0.9645975600241348	0.7185885611613927	0.4954372048603776	0.23692018169123544	0.035866536891549276	22	3	28	7	20	0.275	0.0375	0.35	0.0875	0.25	12193	52	20386	95	16586	0.24726232965606748	0.001054510058403634	0.4134085009733939	0.0019265087605451006	0.3363481505515899
91837_N4	0.03407852362347807	0.06484428387109781	0.10545090861760087	14	25	8	0.2978723404255319	0.5319148936170213	0.1702127659574468	42086	51479	11652	0.399992396665938	0.4892650427212333	0.11074256061282872	0.9710391516054943	0.7596816493078823	0.5058248039799663	0.24185577182806592	0.030342617583089926	12	24	38	26	4	0.11538461538461539	0.23076923076923078	0.36538461538461536	0.25	0.038461538461538464	11787	24089	22178	13505	8460	0.14730251565253252	0.30104100276184403	0.2771591746960097	0.16877241655106912	0.1057248903385446
91837_N5	0.03704710215880322	0.13082419465001907	0.21420992465987304	0	0	20	0.0	0.0	1.0	0	0	72559	0.0	0.0	1.0	0.9809026098817328	0.6408606195447119	0.5138196455451396	0.34394981621428583	0.0198704302849244	15	1	15	1	17	0.30612244897959184	0.02040816326530612	0.30612244897959184	0.02040816326530612	0.3469387755102041	11812	6	21180	18	19556	0.22468234040934337	0.00011412919424788861	0.4028760556950468	0.0003423875827436658	0.3719850871186183
91837_N6	0.04178211590015879	0.08489531923760245	0.12963965607975161	21	17	6	0.4772727272727273	0.38636363636363635	0.13636363636363635	38394	21041	4345	0.6019755409219191	0.3298996550642835	0.06812480401379743	0.9724198523850998	0.6292749035345248	0.4949412395592087	0.3646452626596964	0.02864143592448797	11	0	21	2	11	0.24444444444444444	0.0	0.4666666666666667	0.044444444444444446	0.24444444444444444	9488	0	29133	33	11174	0.19041502769527174	0.0	0.5846712691659308	0.000662278237135747	0.22425142490166172
91838_N1	0.034133212065042065	0.08559813980469261	0.1353745160086826	2	21	1	0.08333333333333333	0.875	0.041666666666666664	1502	47144	976	0.0302688323727379	0.9500624722905163	0.019668695336745798	0.9510469840617191	0.6138671267134642	0.5009089614062239	0.35610802384505497	0.05468793467339268	13	6	16	1	11	0.2765957446808511	0.1276595744680851	0.3404255319148936	0.02127659574468085	0.23404255319148937	8174	306	16671	93	14175	0.20736193206321824	0.007762754001877268	0.42291788223952914	0.0023592683731195616	0.35959816332225575
91838_N2	0.047262108063719326	0.09530247406799017	0.23734467049119437	2	31	34	0.029850746268656716	0.4626865671641791	0.5074626865671642	1454	43727	39092	0.017253450096709505	0.5188731859551695	0.463873363948121	0.9633959269359803	0.7048427270253668	0.49407886075617613	0.34158201450419445	0.03769137401270294	14	2	20	1	16	0.2641509433962264	0.03773584905660377	0.37735849056603776	0.018867924528301886	0.3018867924528302	15150	101	21294	54	11578	0.31446540880503143	0.0020964360587002098	0.44199514291051745	0.0011208668036614981	0.24032214542208938
91838_N3	0.03162871986304902	0.07241381560135644	0.13352850856196208	12	16	14	0.2857142857142857	0.38095238095238093	0.3333333333333333	29081	22199	16929	0.4263513612573121	0.32545558504009736	0.24819305370259057	0.9642927345771025	0.6353412158939725	0.5045851180441777	0.32192316288511064	0.0359718581299268	10	0	21	0	17	0.20833333333333334	0.0	0.4375	0.0	0.3541666666666667	7099	0	31629	0	14933	0.1322934719815136	0.0	0.58942248560407	0.0	0.27828404241441645
91838_N4	0.06213798173543567	0.13487874886275722	0.18111685822954562	0	0	20	0.0	0.0	1.0	0	0	35306	0.0	0.0	1.0	0.974953661313131	0.6336876025177278	0.49736845621258857	0.40178210402753756	0.028688221961554017	21	1	31	0	18	0.29577464788732394	0.014084507042253521	0.43661971830985913	0.0	0.2535211267605634	6394	2	14454	0	6918	0.23026505329876115	7.202535292422933e-05	0.5205272255834054	0.0	0.24913569576490924
91838_N5	0.03320717802365276	0.10787608559108526	0.21999089956652645	0	0	20	0.0	0.0	1.0	0	0	34392	0.0	0.0	1.0	0.973171204250784	0.6400661070557566	0.4964173410882252	0.3982146561251695	0.026358052329109153	21	0	31	0	17	0.30434782608695654	0.0	0.4492753623188406	0.0	0.2463768115942029	6199	0	14113	0	6778	0.2288298265042451	0.0	0.5209671465485419	0.0	0.25020302694721297
91839_N1	0.049220554182133426	0.12369213700118455	0.19741949967090294	11	22	10	0.2558139534883721	0.5116279069767442	0.23255813953488372	8896	21812	11884	0.20886551465063863	0.512114951164538	0.27901953418482345	0.9714173139119286	0.5854836689462561	0.4986454186472115	0.28249630248616925	0.02976689663106128	17	2	17	7	17	0.2833333333333333	0.03333333333333333	0.2833333333333333	0.11666666666666667	0.2833333333333333	8120	479	15769	30	8775	0.24477737919392276	0.01443945377264643	0.4753564645947005	0.0009043499231302565	0.2645223525156
91839_N2	0.08080682039555441	0.1757818923106784	0.24450485463510066	0	12	22	0.0	0.35294117647058826	0.6470588235294118	0	18392	50203	0.0	0.26812449887018003	0.7318755011298199	0.9592175757605967	0.6629211965922808	0.5035495369356054	0.30301657554998734	0.03366196377904015	15	0	34	0	22	0.2112676056338028	0.0	0.4788732394366197	0.0	0.30985915492957744	10224	0	28994	0	15645	0.1863551027103877	0.0	0.5284800320799081	0.0	0.2851648652097042
91839_N3	0.04581053954355818	0.0922538443319482	0.15216367561592606	13	21	22	0.23214285714285715	0.375	0.39285714285714285	16828	26792	23129	0.2521086458224093	0.4013842904013543	0.34650706377623636	0.966101349075779	0.6314211105610343	0.4997358785848508	0.36020141708929426	0.030928580149073535	20	3	38	2	16	0.25316455696202533	0.0379746835443038	0.4810126582278481	0.02531645569620253	0.20253164556962025	11534	220	34952	125	9385	0.2051729045111712	0.003913476590294578	0.6217446990180732	0.0022235662444855557	0.1669453536359755
91841_N2	0.04360435874595167	0.06927647820742892	0.09968428258994266	12	22	1	0.34285714285714286	0.6285714285714286	0.02857142857142857	30969	43360	3368	0.3985868180238619	0.5580653049667297	0.04334787700940834	0.9213674622829289	0.6586257876609064	0.4653996590701328	0.2062914613802137	0.06878262987795448	13	24	29	15	6	0.14942528735632185	0.27586206896551724	0.3333333333333333	0.1724137931034483	0.06896551724137931	10027	17998	20396	8979	6724	0.15636891023641694	0.2806749422992951	0.31807123697835443	0.14002557544757033	0.10485933503836317
91842_N1	0.0017577249641027102	0.12330064715897929	0.2377329571359096	0	0	20	0.0	0.0	1.0	0	0	88115	0.0	0.0	1.0	0.9747990743001161	0.7529226745928551	0.5033019030195778	0.35118286320496095	0.0220049369161507	16	2	29	3	20	0.22857142857142856	0.02857142857142857	0.4142857142857143	0.04285714285714286	0.2857142857142857	12773	78	28862	1731	16387	0.21348464842640102	0.0013036720094934064	0.48239207099998327	0.02893149036452675	0.2738881181995955
91842_N2	0.00097113197755033	0.13079956651362137	0.22962075633834514	0	0	20	0.0	0.0	1.0	0	0	20326	0.0	0.0	1.0	0.9105796196128844	0.665150871046757	0.5070332614688253	0.38567663356800896	0.08658395611596707	24	7	31	13	23	0.24489795918367346	0.07142857142857142	0.3163265306122449	0.1326530612244898	0.23469387755102042	2647	332	7753	655	2171	0.19523528544033042	0.02448738752028323	0.5718395043516743	0.048310960318631066	0.160126862369081
91842_N3	0.04112502849618835	0.14217859577323808	0.20876884252475805	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	72	80132	0.0	0.00089771083736472	0.9991022891626353	0.9752246427912378	0.6600489407314989	0.5028291266896738	0.36405394195008506	0.02296728396456046	20	2	21	2	13	0.3448275862068966	0.034482758620689655	0.3620689655172414	0.034482758620689655	0.22413793103448276	15636	503	27711	3873	11524	0.2639120968150286	0.008489881344203082	0.4677198845511165	0.06537039850118993	0.19450773878846186
91842_N4	0.03911453189935522	0.09525808916848674	0.19348154085687963	0	0	20	0.0	0.0	1.0	0	0	26150	0.0	0.0	1.0	0.9788402227894137	0.5825130387783236	0.506356269405527	0.33074822472350707	0.026095228657655605	12	0	14	1	8	0.34285714285714286	0.0	0.4	0.02857142857142857	0.22857142857142856	7106	0	5741	1080	4170	0.39266176714372547	0.0	0.31723490081228933	0.05967839973476267	0.23042493230922254
91842_N5	0.06209075558801593	0.19037479992441406	0.24554954176301474	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	3	49542	0.0	6.0551014229488346e-05	0.9999394489857705	0.9751755858389337	0.6549758249530658	0.505089160914978	0.38453817104128263	0.03023447179424468	16	2	20	0	7	0.35555555555555557	0.044444444444444446	0.4444444444444444	0.0	0.15555555555555556	8839	40	22628	0	4913	0.2426963207029105	0.001098297638660077	0.6213069741900055	0.0	0.13489840746842394
91863_N3	0.028226432527134526	0.0566547640837986	0.11888547560833007	21	19	0	0.525	0.475	0.0	39479	30897	0	0.5609724906218029	0.4390275093781971	0.0	0.9457697426115496	0.7004801263847992	0.5040710625508898	0.33373849526964944	0.05618222686980632	11	10	21	9	24	0.14666666666666667	0.13333333333333333	0.28	0.12	0.32	7057	206	25108	152	20997	0.13185724962630793	0.0038490284005979073	0.46913303437967113	0.0028400597907324364	0.39232062780269056
91864_N1	0.01899339741205078	0.0762037070405656	0.15883121633673214	4	7	24	0.11428571428571428	0.2	0.6857142857142857	1558	9102	40815	0.03026711996114619	0.17682370082564353	0.7929091792132102	0.921492925105759	0.6312939873067316	0.4954185149555513	0.3624796045209157	0.08292356155826794	17	0	20	0	10	0.3617021276595745	0.0	0.425531914893617	0.0	0.2127659574468085	15259	0	18674	0	7645	0.366996969551205	0.0	0.4491317523690413	0.0	0.1838712780797537
91864_N2	0.04760755633092899	0.08196287023447225	0.14272975436276428	1	24	12	0.02702702702702703	0.6486486486486487	0.32432432432432434	1141	59434	20719	0.014035476172903289	0.7310994661352621	0.2548650576918346	0.9507146240398718	0.6757999625290636	0.5006368859227939	0.33043568222996617	0.0493794881403893	12	4	26	1	27	0.17142857142857143	0.05714285714285714	0.37142857142857144	0.014285714285714285	0.38571428571428573	7395	133	34056	29	21631	0.11692808803997218	0.002102966289292265	0.5384858642717095	0.0004585415217253811	0.34202453987730064
91864_N3	0.04279321542264499	0.11319665821750544	0.18101680236324483	10	21	15	0.21739130434782608	0.45652173913043476	0.32608695652173914	15922	39958	23086	0.20163108173137806	0.5060152470683585	0.2923536712002634	0.9208066752849438	0.76487265193586	0.4969181859181139	0.3056971821806666	0.0715822709374601	11	2	21	11	12	0.19298245614035087	0.03508771929824561	0.3684210526315789	0.19298245614035087	0.21052631578947367	15677	69	28355	267	16185	0.2588971644674913	0.0011394976301752184	0.46826746816838144	0.0044093603950258456	0.2672865093389262
91864_N4	0.041755736187654276	0.09136017430552641	0.15210727469429702	12	28	13	0.22641509433962265	0.5283018867924528	0.24528301886792453	19556	39645	21442	0.24250089902409386	0.4916111751794948	0.26588792579641135	0.9053103507038487	0.7554823153098581	0.5080597620621262	0.26836259073988206	0.10031574100075642	15	11	17	16	15	0.20270270270270271	0.14864864864864866	0.22972972972972974	0.21621621621621623	0.20270270270270271	19337	694	28541	566	15160	0.30074030296432236	0.01079349279915394	0.44388627951102677	0.008802762138791253	0.23577716258670564
91865_N2	0.028893355779593278	0.08564880273345342	0.12942438836571385	1	19	10	0.03333333333333333	0.6333333333333333	0.3333333333333333	2163	67376	9136	0.027492850333651096	0.8563838576421989	0.11612329202414999	0.9241310218807471	0.6917066541579686	0.4983448741752913	0.3060817073984161	0.08387170854592738	17	12	21	3	16	0.2463768115942029	0.17391304347826086	0.30434782608695654	0.043478260869565216	0.2318840579710145	23396	311	31118	79	5935	0.38455595917092655	0.005111852594552836	0.5114811223064153	0.0012985091799667975	0.09755255674813854
91865_N3	0.047514334477159394	0.09763262820207474	0.17459162860377622	1	25	12	0.02631578947368421	0.6578947368421053	0.3157894736842105	1460	51078	20299	0.020044757472163874	0.7012644672350591	0.278690775292777	0.9436294125720098	0.7754485979053535	0.49554843626450623	0.2529205877886734	0.05003703629148501	13	9	20	10	17	0.18840579710144928	0.13043478260869565	0.2898550724637681	0.14492753623188406	0.2463768115942029	15978	167	23757	72	15419	0.28844799884461936	0.0030148213673207806	0.4288809055295795	0.001299803224234109	0.2783564710342462
91865_N6	0.03271178329103563	0.0535126709820001	0.10788213531444003	19	13	0	0.59375	0.40625	0.0	57444	17845	0	0.7629799837957736	0.23702001620422639	0.0	0.9432957815213044	0.7576983219267709	0.5022288634997787	0.3000632477457865	0.056790943846451857	19	6	27	2	12	0.2878787878787879	0.09090909090909091	0.4090909090909091	0.030303030303030304	0.18181818181818182	17494	221	29091	42	9968	0.30790622359898623	0.003889749366375669	0.5120212616164461	0.0007392283863700366	0.17544353703182203
91867_N1	0.05095324567071367	0.10603580855704506	0.21157929470494272	8	30	33	0.11267605633802817	0.4225352112676056	0.4647887323943662	7616	33174	40333	0.09388212960566054	0.4089345808217152	0.4971832895726243	0.9566867136355709	0.6205913117673838	0.4912406681255353	0.33074135363120283	0.04351847072225412	21	2	28	4	14	0.30434782608695654	0.028985507246376812	0.4057971014492754	0.057971014492753624	0.2028985507246377	14563	319	34787	87	10700	0.2408859335715231	0.005276564774381368	0.5754102156940585	0.0014390631202858277	0.1769882228397512
91867_N2	0.059568827652861096	0.13146355772376528	0.22733470383066962	12	28	30	0.17142857142857143	0.4	0.42857142857142855	9695	31548	24776	0.14685166391493357	0.47786243354185914	0.37528590254320726	0.9575558540919515	0.6423981373540634	0.5125367372614547	0.32865981880149187	0.04484433175122563	13	1	22	3	15	0.24074074074074073	0.018518518518518517	0.4074074074074074	0.05555555555555555	0.2777777777777778	10834	93	23432	100	14388	0.22179458308596228	0.0019039040268593772	0.4797019264233218	0.0020472086310315885	0.29455237783282495
91868_N2	0.0016773868431162592	0.12604268485470713	0.2068721552942436	0	0	20	0.0	0.0	1.0	0	0	66652	0.0	0.0	1.0	0.9036066226408686	0.5939266625476279	0.47754484776352346	0.15385457006744002	0.047236694605047806	14	4	20	4	11	0.2641509433962264	0.07547169811320754	0.37735849056603776	0.07547169811320754	0.20754716981132076	13884	712	20792	2703	11173	0.2818285157518675	0.014452744397531666	0.42205261448522247	0.05486765183501137	0.226798473530367
91868_N3	0.02753221949142462	0.0802770621383713	0.12845491953824026	1	20	0	0.047619047619047616	0.9523809523809523	0.0	1535	70362	0	0.02134998678665313	0.9786500132133469	0.0	0.9186670570244504	0.7196038123775055	0.5009264928245531	0.2592367584575516	0.0781591634739188	15	8	22	7	17	0.21739130434782608	0.11594202898550725	0.3188405797101449	0.10144927536231885	0.2463768115942029	16879	171	24014	428	13238	0.3084048967659419	0.003124429015165357	0.43877215421158416	0.007820208295267677	0.24187831171204094
91868_N7	0.030774395446815525	0.09039734615316396	0.12982589333309164	2	23	8	0.06060606060606061	0.696969696969697	0.24242424242424243	1204	83503	14954	0.01208095443553647	0.8378703805902008	0.15004866497426275	0.9319319840486728	0.7214194366969036	0.5063576740502083	0.282347101255318	0.06473072325048669	2	15	36	20	9	0.024390243902439025	0.18292682926829268	0.43902439024390244	0.24390243902439024	0.10975609756097561	1015	18273	30042	17184	7498	0.013713992325568827	0.24689239582770361	0.4059071501918608	0.23217856563800465	0.10130789601686213
91928_N1	0.051368001664515765	0.1641658483508186	0.2346782374089666	0	3	21	0.0	0.125	0.875	0	2951	101396	0.0	0.02828064055507106	0.9717193594449289	0.9272307394836367	0.6982463065991177	0.48892073914730294	0.2829836910530083	0.07431214615041692	17	1	23	2	21	0.265625	0.015625	0.359375	0.03125	0.328125	20448	87	31030	27	31343	0.24655453065653826	0.0010490142882980647	0.37414842949297644	0.00032555615843733043	0.3779224694037499
91928_N2	0.039281643104284815	0.06413745615655767	0.1253224891150179	12	19	20	0.23529411764705882	0.37254901960784315	0.39215686274509803	27179	46154	42646	0.234344148509644	0.3979513532622285	0.3677044982281275	0.9362838241019145	0.8297758450222085	0.48990439705078237	0.2926093922492206	0.11691171298573906	9	18	32	11	12	0.10975609756097561	0.21951219512195122	0.3902439024390244	0.13414634146341464	0.14634146341463414	9801	11043	41159	1563	23693	0.1123207921245946	0.12655428093377188	0.4716877342165278	0.01791219243860232	0.2715250002865034
91928_N3	0.003349018998775773	0.11068946209432418	0.24867576929406182	1	0	20	0.047619047619047616	0.0	0.9523809523809523	15	0	24561	0.0006103515625	0.0	0.9993896484375	0.9591777409718187	0.6102953780766835	0.4959407289366399	0.37911844844064124	0.04078329363823499	14	2	13	0	16	0.3111111111111111	0.044444444444444446	0.28888888888888886	0.0	0.35555555555555557	6689	20	5464	0	6136	0.3653394505434486	0.0010923589491506909	0.29843246490796876	0.0	0.335135725599432
91928_N4	0.05545949813568347	0.10539335059234746	0.158600608694326	11	24	18	0.20754716981132076	0.4528301886792453	0.33962264150943394	19273	54196	36954	0.17453791329704862	0.49080354636262374	0.33465854034032766	0.8782560050663356	0.7083425865215198	0.49441952903764697	0.24820202437599828	0.12474874518482126	25	3	27	1	12	0.36764705882352944	0.04411764705882353	0.39705882352941174	0.014705882352941176	0.17647058823529413	30004	296	35938	145	17307	0.3585135619548333	0.0035368622296570677	0.42941809057235036	0.001732584538176604	0.20679890070498266
91929_N2	0.029198686632533707	0.05598244335037094	0.07027159940233448	19	11	0	0.6333333333333333	0.36666666666666664	0.0	59389	22471	0	0.725494747129245	0.27450525287075495	0.0	0.9554249667037458	0.700431228993432	0.5006585139001687	0.3326954264472765	0.044805569826941616	19	1	28	4	20	0.2638888888888889	0.013888888888888888	0.3888888888888889	0.05555555555555555	0.2777777777777778	18573	30	23633	39	17190	0.31233498696712353	0.0005044984444631295	0.397427057933238	0.0006558479778020685	0.28907760867737325
91929_N3	0.027272100999109046	0.05077199751095462	0.16156764051501052	18	6	1	0.72	0.24	0.04	40317	6345	270	0.8590513935054973	0.13519560214778828	0.005753004346714395	0.9361559991802859	0.834134343242706	0.5056671346314577	0.18827848596768185	0.0760040804373544	11	3	18	11	14	0.19298245614035087	0.05263157894736842	0.3157894736842105	0.19298245614035087	0.24561403508771928	6419	2262	14294	2100	7871	0.19483397073999878	0.06865780367874703	0.4338614702847083	0.06374066654525587	0.23890608875129
91929_N5	0.026332929212333774	0.14999917953551875	0.216306356230784	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	750	66567	0.0	0.011141316457952672	0.9888586835420473	0.9432654891035818	0.7065229215165484	0.49935859184407183	0.3148914695533908	0.055604714257145506	12	5	21	1	18	0.21052631578947367	0.08771929824561403	0.3684210526315789	0.017543859649122806	0.3157894736842105	12770	78	18725	57	19303	0.2507215361357077	0.0015314236349714331	0.36763984057487287	0.0011191172717098933	0.3789880823827381
91930_N1	0.022351277539793334	0.09464979391706863	0.15503626988680963	20	19	7	0.43478260869565216	0.41304347826086957	0.15217391304347827	26960	31363	9408	0.3980452082502842	0.46305236893003204	0.13890242281968374	0.9414762751616841	0.6801194421442223	0.49453284001078024	0.373041821623364	0.05386011747717948	8	4	19	8	21	0.13333333333333333	0.06666666666666667	0.31666666666666665	0.13333333333333333	0.35	10329	122	21827	166	22755	0.18712295512599866	0.0022101849671189696	0.3954238301418504	0.0030073008568995813	0.41223572890813237
91930_N2	0.03573676349853096	0.06664702918062013	0.11525042511772339	22	6	6	0.6470588235294118	0.17647058823529413	0.17647058823529413	54972	6530	8882	0.7810297794953398	0.09277676744714708	0.12619345305751306	0.9741506998377018	0.6412811045793309	0.5044283002260399	0.27207367691350254	0.02735359840688666	16	0	19	1	9	0.35555555555555557	0.0	0.4222222222222222	0.022222222222222223	0.2	22560	0	19766	4	11414	0.4197677880321524	0.0	0.36778058946114917	7.442691277165823e-05	0.21237719559392676
91931_N1	0.018633173185599188	0.09830645313329721	0.1856384550842445	17	22	10	0.3469387755102041	0.4489795918367347	0.20408163265306123	11522	21852	5387	0.29725755269471893	0.5637625448259849	0.1389799024792962	0.9761013598062465	0.6393461373295449	0.49736019663313535	0.35249061173752977	0.02487740914791577	15	2	23	1	18	0.2542372881355932	0.03389830508474576	0.3898305084745763	0.01694915254237288	0.3050847457627119	4521	59	10933	19	8392	0.18897341581675306	0.0024661427854873767	0.45698879785988966	0.0007941815749874602	0.35077746196288245
91931_N2	0.03897751274978832	0.06376564812914609	0.09584681799162391	16	7	7	0.5333333333333333	0.23333333333333334	0.23333333333333334	43655	12269	9232	0.6700073669347413	0.188301921542145	0.14169071152311377	0.9708743631280115	0.6951556731453394	0.49283463911930525	0.2783595926006086	0.029586825237534742	20	0	22	0	14	0.35714285714285715	0.0	0.39285714285714285	0.0	0.25	18525	0	16329	0	14946	0.37198795180722893	0.0	0.3278915662650602	0.0	0.30012048192771085
91931_N3	0.04051492006330477	0.10459864189075416	0.21121603757243973	0	0	20	0.0	0.0	1.0	0	0	53384	0.0	0.0	1.0	0.9506052571459997	0.7020462854257473	0.49852483094813854	0.35434444955232924	0.04839772180235658	16	2	18	4	16	0.2857142857142857	0.03571428571428571	0.32142857142857145	0.07142857142857142	0.2857142857142857	17953	65	16624	102	9161	0.40890559161826673	0.0014804691948525225	0.37863569069582054	0.0023231978134608815	0.20865505067759937
91931_N4	0.036842191380366304	0.09295705254628786	0.15126691731704625	18	31	7	0.32142857142857145	0.5535714285714286	0.125	21098	40334	11496	0.28929903466432644	0.5530660377358491	0.15763492759982448	0.9800840831836708	0.6146940826213846	0.5007794220674983	0.27968144371065246	0.02174001897255054	22	0	32	0	22	0.2894736842105263	0.0	0.42105263157894735	0.0	0.2894736842105263	11265	0	20679	0	15998	0.23497142380376287	0.0	0.4313336948813149	0.0	0.3336948813149222
91931_N5	0.00942101213623345	0.14556329377274038	0.2361590059650591	1	1	20	0.045454545454545456	0.045454545454545456	0.9090909090909091	19	574	66778	0.00028202045390449896	0.008519986344272758	0.9911979932018228	0.96365794219735	0.709721672146811	0.5069744785276681	0.36753886307452155	0.04221994642313395	13	5	21	3	16	0.22413793103448276	0.08620689655172414	0.3620689655172414	0.05172413793103448	0.27586206896551724	16340	101	22250	240	15796	0.29857291647632794	0.0018455241471303013	0.4065634878579129	0.004385403913972993	0.28863266760465583
91931_N6	0.04948163639113047	0.12858901567566797	0.20266116430711517	0	1	21	0.0	0.045454545454545456	0.9545454545454546	0	1000	63818	0.0	0.01542781326174828	0.9845721867382518	0.9612752626460972	0.7027063361312216	0.49554615652035033	0.33834775352012025	0.04131323036977008	19	0	24	1	12	0.3392857142857143	0.0	0.42857142857142855	0.017857142857142856	0.21428571428571427	18549	0	27078	11	5904	0.3598812618835125	0.0	0.5253579604982345	0.00021341818322921112	0.11454735943502387
91932_N1	0.03680537241386664	0.0980325425202931	0.16310699095568748	9	22	13	0.20454545454545456	0.5	0.29545454545454547	9860	34773	13457	0.1697366155964882	0.5986056119814082	0.23165777242210364	0.8593675480456711	0.7481769765302024	0.5059685217027267	0.2274771920032128	0.13779501776921968	16	2	21	3	11	0.3018867924528302	0.03773584905660377	0.39622641509433965	0.05660377358490566	0.20754716981132076	18001	100	16395	506	10479	0.3957916492601306	0.00219872034475935	0.36048020052329544	0.011125524944482311	0.2304039049273323
91932_N2	0.07380382157838955	0.1916621686598976	0.278989460705359	0	8	22	0.0	0.26666666666666666	0.7333333333333333	0	12479	37900	0.0	0.2477024156890768	0.7522975843109232	0.976057016886916	0.6153488931174435	0.5154944803987362	0.3629099320552556	0.027481048557397192	17	3	20	2	16	0.29310344827586204	0.05172413793103448	0.3448275862068966	0.034482758620689655	0.27586206896551724	9753	100	15563	104	10543	0.2704433907328841	0.0027729251587499653	0.4315503424562571	0.002883842165099964	0.29234949948700883
91932_N3	0.048228863756747085	0.12416913228179137	0.19973035935781563	0	0	20	0.0	0.0	1.0	0	0	36224	0.0	0.0	1.0	0.977879724920219	0.630588077454729	0.5023639796511506	0.36971537594828013	0.026931361684885052	14	0	19	1	13	0.2978723404255319	0.0	0.40425531914893614	0.02127659574468085	0.2765957446808511	6013	0	15660	24	5024	0.22502900340556117	0.0	0.5860559110811722	0.000898169978668463	0.18801691553459826
91932_N4	0.033882677436922186	0.05994603126127186	0.09664876016141126	19	6	0	0.76	0.24	0.0	61540	8991	0	0.8725241383221563	0.12747586167784378	0.0	0.9763619792845486	0.694475395315403	0.5046823780978069	0.3182599270665185	0.021553868634710243	11	1	21	0	15	0.22916666666666666	0.020833333333333332	0.4375	0.0	0.3125	11876	33	16767	0	11277	0.29724926788977046	0.0008259705153555427	0.4196681100292844	0.0	0.28225665156558954
