simulation,clone id,clone fitness,"birth, death rates",clone proportion,clone size
55251,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.047253885341693815,4789353
55251,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07068827941581256,7164514
55251,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2967598675346954,30077691
55251,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1032637468134591,10466156
55251,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05631377756025995,5707606
55251,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15311168813147835,15518426
55256,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
55262,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,104534743
55267,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39331285943935007,50858148
55267,BAABB,1.0,"(0.5, 0.5, 0.0)",5.41346888226337e-08,7
55267,AAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3343930430676173,43239397
55267,AAABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2722940433583438,35209555
55276,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55277,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,12
55283,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05681907814719985,8307806
55283,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11057750753600455,16168099
55283,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32446341597914125,47441444
55283,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15483643106331052,22639421
55283,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09321783425634234,13629853
55283,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.070174308082137,10260542
55283,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18991142493586452,27767914
55288,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04498997085009099,6697816
55288,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19286365437617908,28712294
55288,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15246753561672327,22698381
55288,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11421087032023522,17002976
55288,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17545186254897488,26120139
55288,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10560461266671743,15721732
55288,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15150891661167312,22555668
55288,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04925108415004722,7332183
55288,BBBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.013651492859358783,2032346
55289,AAAAB,1.0,"(0.5, 0.5, 0.0)",2.0968361906199978e-07,33
55289,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2257597063087358,35530054
55289,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25605426820474136,40297811
55289,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30203506466725416,47534267
55289,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21615075113564966,34017797
55297,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55298,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18834712882540777,20028502
55298,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07144446881427104,7597279
55298,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27218001983275275,28943144
55298,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3731449511779107,39679577
55298,BBABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09488343134965777,10089737
55299,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12925624818619194,15944063
55299,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2871930344452759,35425938
55299,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15594780117620452,19236529
55299,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3034645190973974,37433064
55299,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12413839709493028,15312764
55300,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28116188285224014,31094190
55300,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5215550173539588,57679692
55300,ABBBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1972830997938011,21817887
55304,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
55313,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1399180969398225,17435911
55313,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.01824110851905905,2273118
55313,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15487782205312414,19300119
55313,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14082231302839293,17548590
55313,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14423098435467593,17973362
55313,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09115479434101434,11359266
55313,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16687421504311145,20795051
55313,ABBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11118847821392851,13855766
55313,ABBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.032692187506871154,4073941
55319,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
55323,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17685070498590189,27832869
55323,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09317111867045057,14663326
55323,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27785349444036284,43728748
55323,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2752044956699045,43311847
55323,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1769201862333802,27843804
55324,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4707919250870884,67284920
55324,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5292080749129117,75633674
55333,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12760184109274156,13780970
55333,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.024366171358840064,2631541
55333,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.069752525593248,7533257
55333,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.017806055779338945,1923050
55333,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16960472528396217,18317272
55333,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15811678457771589,17076577
55333,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11268612469503872,12170076
55333,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06358705898773455,6867388
55333,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18772282801258455,20274023
55333,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06875588461879559,7425620
55335,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06877167011592628,7020536
55335,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.36028943021927573,36780042
55335,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13187824111955648,13462752
55335,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07863826032321589,8027764
55335,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3575100325993971,36496308
55335,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0029123656226285014,297308
55347,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28775054465825733,34423747
55347,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16175798752490575,19351192
55347,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24621934474763918,29455348
55347,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11609688828650823,13888731
55347,AAABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08163487111512072,9766022
55347,AAABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1065403636675688,12745479
55355,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
55361,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12850735456635085,18789713
55361,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1669563301333647,24411533
55361,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.011574914239864412,1692427
55361,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.01807855946239307,2643358
55361,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2240109790591434,32753783
55361,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2898998467866642,42387729
55361,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16097201575221937,23536536
55366,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4006920438771778,46869775
55366,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15866690322457594,18559595
55366,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1333768388781858,15601364
55366,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1600963984024117,18726806
55366,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0390666188387222,4569703
55366,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1081011967789266,12644820
55375,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38294411404161555,42350467
55375,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.49299849792618833,54521576
55375,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12405738803219614,13719726
55376,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
55383,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,16
55394,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,108890357
55396,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,2
55398,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,133804471
55400,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4537508512957184,58673297
55400,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29109576405273146,37640807
55400,ABBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18484991322879615,23902443
55400,ABBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07030347142275395,9090752
55401,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,18
55405,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
55406,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,20
55407,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,14
55419,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
55420,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2500536045870039,30578799
55420,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1816014567134936,22207856
55420,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10364140348710912,12674201
55420,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18213545415684448,22273158
55420,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.282568081055549,34554961
55423,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,20
55433,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
55436,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07432610503942155,8852152
55436,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22618514768256157,26938386
55436,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32574906614530247,38796332
55436,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05221518216787154,6218767
55436,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19077151624027736,22720664
55436,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1307529827245655,15572527
55444,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
55445,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55449,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09002628875566368,11104955
55449,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38472643546870827,47456913
55449,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31663153938248995,39057247
55449,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2086157363931381,25733243
55455,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
55460,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2974142737030053,34409643
55460,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.37181908201427594,43017982
55460,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3307666442827187,38268379
55468,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3155647356614511,40267918
55468,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1539712662316277,19647640
55468,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3388912535046287,43244519
55468,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19157274460229254,24445810
55469,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2444679851724204,32235406
55469,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31094361656399555,41000844
55469,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24994509114203045,32957614
55469,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19464330712155356,25665553
55487,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,12
55492,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0786560573317728,8756216
55492,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09542112488610155,10622551
55492,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.044063714362166315,4905298
55492,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12320333821151748,13715346
55492,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09106872080989954,10138029
55492,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06437452316615268,7166355
55492,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.012393098760574244,1379635
55492,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05827726607487678,6487591
55492,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12195037884587281,13575863
55492,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04116704025276249,4582832
55492,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1275699352416832,14201448
55492,BABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0984735891224626,10962360
55492,BABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.043381212934157524,4829320
55509,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18098053291820917,24056439
55509,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23134150974356174,30750561
55509,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1321887300913668,17570896
55509,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10152780487266146,13495360
55509,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07432636894743692,9879669
55509,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04178245599537819,5553841
55509,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16390121306428404,21786208
55509,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07395138436710169,9829825
55524,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
55525,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55526,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55527,BABAA,1.0,"(0.5, 0.5, 0.0)",3.673449648585868e-07,40
55527,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7283186527285457,79306235
55527,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2716809799264895,29583199
55528,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
55542,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23143364571173952,26775948
55542,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6972547643045649,80669590
55542,BAABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07131158998369555,8250466
55545,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20508659315848443,27260684
55545,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07102934237790162,9441419
55545,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1341058203265792,17825721
55545,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10534564503114323,14002838
55545,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12763607242426486,16965744
55545,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04604525368142451,6120464
55545,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.021871281840822505,2907192
55545,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1023376734641286,13603010
55545,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18654231769525106,24795727
55551,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18706411389639316,24666165
55551,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11605891598929184,15303461
55551,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14229315150088978,18762692
55551,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18395951955407175,24256795
55551,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3706242990593535,48870304
55553,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.42942881219306656,47491292
55553,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39891692120414496,44116928
55553,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17165426660278849,18983549
55556,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
55560,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55562,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,12
55570,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,119779393
55576,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2926005189409711,32359209
55576,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07883963769491742,8719015
55576,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.35198118586926663,38926222
55576,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27657865749484484,30587323
55577,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5541448573761942,84477444
55577,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4458551426238057,67969056
55578,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
55579,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,10
55594,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11866758153095054,14637926
55594,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4331427616487072,53429181
55594,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4481896568203423,55285251
55597,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08392394945297856,11423136
55597,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21530805012478388,29306213
55597,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12045005623491538,16394812
55597,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5803179441873222,78988785
55622,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,16
55630,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
55632,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
55636,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
55638,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2458095414979151,38476540
55638,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4441597952207057,69524283
55638,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3100306632813792,48529065
55644,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2114082629588098,32035115
55644,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.181433727746638,27493014
55644,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06336154455992069,9601301
55644,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2010720231347056,30468844
55644,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1367574124991204,20723123
55644,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20596702910080553,31210594
55645,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
55647,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21702408604392992,27693551
55647,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.25625832607550464,32700071
55647,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2245490210024558,28653777
55647,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27008661442085347,34464642
55647,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.032081952457256147,4093846
55660,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
55664,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39424905254787446,53662400
55664,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11246554019924013,15308016
55664,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2010928189005622,27371336
55664,AAABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2921925883523232,39771194
55670,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,8
55673,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
55684,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3244663296024759,44164068
55684,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2982882098518388,40600887
55684,AAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21022389009198286,28614193
55684,AAABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07675648281097376,10447551
55684,AAABBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09026508764272871,12286247
55692,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,14
55694,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6463776341040114,83581346
55694,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3536223658959886,45725953
55699,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,10
55703,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3136339628418119,44824125
55703,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6863660371581881,98094469
55704,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
55705,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
55714,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,16
55722,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
55725,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7493761362174614,81599835
55725,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2506238637825386,27290522
55735,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,12
55736,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,111503725
55742,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03531454303703613,3567522
55742,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3109591304418323,31413504
55742,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06764698309694546,6833788
55742,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20203195311421715,20409536
55742,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38404739030996893,38796977
55744,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12831703750283438,13986133
55744,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2578536440944379,28105195
55744,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07000946221351023,7630800
55744,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18504154644322013,20168917
55744,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06656066039433581,7254892
55744,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1506761099499393,16423198
55744,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14154153940172223,15427560
55758,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
55759,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3898635748519401,41457406
55759,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31311766409823655,33296381
55759,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2970187610498233,31584452
55760,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
55761,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
55771,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
55782,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,16
55790,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.9634655436018086,104912107
55790,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03653445639819144,3978250
55797,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,12
55798,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3485778418085983,45963271
55798,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3353643828108234,44220952
55798,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20105874577012578,26511489
55798,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11499902961045247,15163705
55806,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
55814,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28765484729952867,35238194
55814,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.030918334064588777,3787547
55814,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2261932353369406,27709045
55814,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.455233583298942,55766866
55815,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
55819,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
55820,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,10
55827,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,8
55833,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
55838,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
55841,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7189797669014292,73396841
55841,ABABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28102023309857077,28687869
55844,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10174185578934675,13253336
55844,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07144173751369552,9306311
55844,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10175285649734556,13254769
55844,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1477117571613592,19241575
55844,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26002704362467016,33872252
